longitude	latitude	speed
-122.57894	45.542913	7.523809523809524
-122.578968	45.541523	15.4
-122.578985	45.5407	18.2
-122.578998	45.539852	18.6
-122.579012	45.539082	16.8
-122.579022	45.538408	14.8
-122.579035	45.53778	13.8
-122.579047	45.537157	13.8
-122.579055	45.536462	15.4
-122.57907	45.535962	10.6
-122.57908	45.535435	2.95
-122.579085	45.535037	8.8
-122.579097	45.534597	9.8
-122.578748	45.551867	9.278048780487804
-122.57895	45.542248	8.153846153846153
-122.578787	45.550525	7.921739130434783
-122.578818	45.549255	4.633333333333334
-122.578762	45.55149	6.15
-122.661297	45.559057	4.7998798076923075
-122.661398	45.559072	1.6
-122.661477	45.559098	1
-122.661518	45.559157	1.4
-122.661522	45.559233	1.6
-122.66152	45.559275	0.06666666666666667
-122.661518	45.55942	3.2
-122.661527	45.559475	0.1
-122.661527	45.559475	0
-122.661528	45.559482	0.3333333333333333
-122.661542	45.559572	2
-122.661558	45.55966	1.8
-122.578772	45.551035	4.42257360959651
-122.661567	45.559823	4.408351409978308
-122.661568	45.559873	1
-122.661565	45.559737	1.4
-122.579148	45.463783	5.929840972871843
-122.569085	45.43577	4.571773220747889
-122.569153	45.436082	6.8
-122.569228	45.436432	7.6
-122.56925	45.436682	6.2
-122.569235	45.436837	3.75
-122.569262	45.4371	5.6
-122.56958	45.437167	5
-122.579148	45.463243	4.476729559748428
-122.570033	45.43717	4.462025316455696
-122.571123	45.437187	8.4
-122.571372	45.437193	4.6
-122.571638	45.437198	3.6
-122.572048	45.43723	6.2
-122.5724	45.437272	5.8
-122.572723	45.437337	5
-122.572937	45.437383	4
-122.572943	45.437385	0
-122.570567	45.437178	5.108108108108108
-122.572943	45.437385	4.75
-122.579145	45.46257	4.351351351351352
-122.579158	45.460737	13.4
-122.579237	45.453457	3.9073170731707316
-122.57925	45.453933	10.4
-122.57929	45.454492	2.52
-122.579282	45.454742	5.4
-122.579268	45.455065	7.2
-122.57925	45.45545	8.2
-122.579248	45.455842	8.8
-122.578718	45.546047	5.223723723723723
-122.578728	45.545575	10.2
-122.69398	45.55908	11.8
-122.693617	45.558582	12.4
-122.693453	45.558015	12.8
-122.693347	45.557428	13
-122.693208	45.556882	12
-122.693077	45.55654	6.6
-122.693055	45.556477	1.6
-122.692787	45.55628	6.6
-122.692095	45.556265	11.4
-122.69118	45.556283	14.2
-122.690485	45.556452	8.8
-122.690218	45.556262	6.8
-122.690547	45.556102	6
-122.691295	45.55606	14.2
-122.692305	45.556033	16
-122.693423	45.55602	17.4
-122.694595	45.556003	18.2
-122.694788	45.562763	5.068659302577431
-122.69428	45.562763	7.8
-122.693713	45.562767	8.8
-122.693138	45.562767	8.8
-122.682585	45.562717	5.107402361489555
-122.683058	45.562707	7.2
-122.683528	45.562698	7.4
-122.684033	45.562695	7.8
-122.684497	45.562697	6.8
-122.68567	45.562705	3.72
-122.686293	45.56271	9.6
-122.686857	45.562717	8.4
-122.687177	45.562723	4.6
-122.68722	45.562725	0.13333333333333333
-122.687252	45.562727	0.4
-122.687252	45.562727	1
-122.57891	45.53299	5.213506711409396
-122.687335	45.562732	5.207705192629816
-122.688022	45.562737	4.909090909090909
-122.688385	45.562733	5.6
-122.688752	45.562733	5.6
-122.689108	45.562737	5.6
-122.689473	45.562733	5.6
-122.689737	45.562735	3.4
-122.689918	45.562735	2.8333333333333335
-122.690283	45.562748	5.6
-122.69067	45.562755	6
-122.691115	45.562755	5.666666666666667
-122.691458	45.562757	5.2
-122.69183	45.56276	5.8
-122.692202	45.562758	5.6
-122.692385	45.562773	3
-122.687683	45.562737	5.056338028169014
-122.578467	45.559052	5.271279516749039
-122.578485	45.559592	3.0952380952380953
-122.578497	45.560207	13.8
-122.666605	45.562758	5.0770725388601035
-122.666977	45.562753	6
-122.667572	45.562748	9.2
-122.668182	45.562743	9.6
-122.668752	45.562742	8.6
-122.57874	45.545047	11.6
-122.701108	45.556653	5.530753564154786
-122.578762	45.544217	5.54604462474645
-122.578763	45.544172	1.6666666666666667
-122.578763	45.544172	0.5
-122.578763	45.544172	0
-122.669388	45.562735	5.169527896995708
-122.670075	45.562732	10.6
-122.670727	45.562723	10
-122.70396	45.556882	5.3125387316670105
-122.703918	45.557007	3
-122.703658	45.55728	5.6
-122.703253	45.557582	9.2
-122.702883	45.557588	6.6
-122.70246	45.55735	5.281531060447605
-122.584667	45.562767	5.649474211316975
-122.58365	45.56276	15.8
-122.582622	45.56276	15.8
-122.581615	45.56276	15.6
-122.580657	45.562763	14.8
-122.579047	45.562762	12.6
-122.578515	45.562697	9
-122.578455	45.562452	5.6
-122.578472	45.562167	6.2
-122.578487	45.56206	0.41025641025641024
-122.578492	45.562023	0.6
-122.578493	45.561805	4
-122.57849	45.561332	10
-122.578485	45.560808	11.4
-122.701827	45.557005	5.681297709923665
-122.67135	45.562723	5.018850141376061
-122.67198	45.562722	9.8
-122.672598	45.562718	9.6
-122.673217	45.562717	9.4
-122.673763	45.562713	8.4
-122.674223	45.562708	7
-122.674552	45.56272	5
-122.674703	45.56272	2.2
-122.674773	45.562725	0.3
-122.675183	45.562725	6.6
-122.675763	45.562723	9
-122.67636	45.562717	9.2
-122.676912	45.56271	8.6
-122.677565	45.562703	10
-122.678253	45.562707	5.040147669589294
-122.679667	45.562708	10.9
-122.680355	45.562713	10.6
-122.68102	45.562715	10
-122.681558	45.562727	8.2
-122.682043	45.562725	7.6
-122.678963	45.562708	5.05146549734595
-122.578748	45.544563	5.00861697544162
-122.586418	45.562777	5.39751552795031
-122.662635	45.562793	5.038636363636364
-122.663378	45.562787	11.4
-122.6641	45.562783	11.2
-122.664742	45.562778	9.8
-122.66527	45.562773	8.2
-122.665628	45.56277	5.4
-122.662038	45.562813	4.985494106980961
-122.661588	45.562805	7.2
-122.66146	45.562658	4
-122.661468	45.562518	0.23076923076923078
-122.659752	45.559145	2.67027027027027
-122.6599	45.559152	2.6
-122.65994	45.559153	0.4
-122.659942	45.559153	1
-122.659998	45.559153	0.75
-122.660122	45.559155	2
-122.660212	45.559153	1.4
-122.660218	45.559153	0
-122.660402	45.559153	2.8
-122.660627	45.559155	5.146498870603421
-122.660908	45.55916	0.3384615384615385
-122.661278	45.559165	5.8
-122.66146	45.559235	3.4
-122.66146	45.559478	5.2
-122.66149	45.560082	2.64
-122.661485	45.560575	10.8
-122.66148	45.561097	11.4
-122.661458	45.561643	12
-122.661442	45.562155	11.2
-122.660745	45.559157	3.1416666666666666
-122.659695	45.559147	0.5586206896551724
-122.578698	45.490287	4.624489795918367
-122.578692	45.490627	7.4
-122.57868	45.49077	3.4
-122.57869	45.491012	1.3
-122.578688	45.491428	9.2
-122.578677	45.491918	10.8
-122.578662	45.492383	10.2
-122.578652	45.49287	10.6
-122.578648	45.493383	11.4
-122.578637	45.493805	9.2
-122.578627	45.493938	3
-122.57864	45.494252	1.4
-122.578635	45.494597	7.6
-122.57863	45.494963	8
-122.578627	45.495325	8
-122.578618	45.50426	2.750700280112045
-122.57862	45.504315	0.056179775280898875
-122.578623	45.504407	2.2
-122.578623	45.504643	5.8
-122.5787	45.489895	2.871024734982332
-122.578705	45.489553	7.6
-122.578712	45.489405	0.5
-122.578712	45.488883	4.9
-122.578838	45.482442	0.45714285714285713
-122.578832	45.482762	7.4
-122.578832	45.483107	7.2
-122.578832	45.483268	3.536
-122.578815	45.484417	3
-122.578797	45.484932	11.2
-122.578788	45.48538	9.4
-122.585618	45.562772	5.042363433667782
-122.578787	45.48635	5.086981239340535
-122.57877	45.486828	10.6
-122.57875	45.487327	11
-122.578738	45.487842	11.2
-122.578723	45.488363	11.6
-122.578833	45.483937	6.828571428571428
-122.57862	45.504973	3.3386396526772795
-122.659525	45.55915	6.217911877394636
-122.658875	45.559153	4.8
-122.63549	45.559037	5.439687590396297
-122.636023	45.559042	8
-122.636438	45.559045	5.8
-122.636563	45.55905	1
-122.636987	45.559058	6.8
-122.637513	45.559065	8
-122.638027	45.559075	8
-122.638535	45.559078	5.3315976979994515
-122.659297	45.55915	5.282838449924509
-122.639075	45.55909	4.724242424242425
-122.640235	45.559107	8.9
-122.649368	45.559142	3.563451776649746
-122.649597	45.55914	3.3333333333333335
-122.650033	45.55914	7
-122.650487	45.559145	6.8
-122.65093	45.559145	6.8
-122.65137	45.559143	4.375
-122.65184	45.559148	7.4
-122.652407	45.559152	8.8
-122.653027	45.559148	9.6
-122.653692	45.559142	10.4
-122.654335	45.559145	10
-122.654977	45.559143	12.25
-122.655617	45.559145	10
-122.65627	45.559147	10
-122.656903	45.559153	9.8
-122.657517	45.559167	9.4
-122.658022	45.559168	7.2
-122.658205	45.55916	2.2
-122.658423	45.559155	0.84
-122.64929	45.55915	6.05982905982906
-122.649255	45.55916	0.3333333333333333
-122.649233	45.559165	0.05128205128205128
-122.648935	45.559163	3.8
-122.640702	45.559107	4.608695652173913
-122.641187	45.559108	7.4
-122.641693	45.559103	8
-122.642207	45.559107	7.8
-122.642663	45.5591	7
-122.643125	45.559107	7.2
-122.643583	45.559113	7
-122.643853	45.559113	3.6
-122.643863	45.559113	0.5
-122.639653	45.559102	6.851063829787234
-122.643863	45.559113	6.44
-122.644768	45.559123	4.866666666666666
-122.645217	45.559123	6.8
-122.645672	45.55913	7.2
-122.64614	45.559135	7.2
-122.646543	45.55914	5.8
-122.647263	45.559148	1.3571428571428572
-122.647695	45.559153	5.5
-122.648085	45.559153	6.2
-122.648482	45.559158	6
-122.644007	45.559113	3.9318181818181817
-122.578618	45.505098	6.512721238938053
-122.57878	45.485668	3.155325443786982
-122.578638	45.506217	3.2282453637660486
-122.631023	45.562765	6.519389701207883
-122.630525	45.562773	7.8
-122.630325	45.562775	0.4
-122.630043	45.562777	4.2
-122.57863	45.50566	6.702225130890052
-122.628778	45.562783	6.682476943346509
-122.627985	45.562795	12.2
-122.626365	45.562812	12.5
-122.625608	45.562812	11.8
-122.624857	45.562817	11.6
-122.624113	45.562833	11.4
-122.623378	45.562838	11.4
-122.622667	45.562843	11
-122.621982	45.562835	10.6
-122.621362	45.562843	9.6
-122.620853	45.562855	1.64
-122.620578	45.56285	4
-122.620093	45.562845	7.6
-122.6196	45.562847	7.6
-122.631675	45.562755	6.025806451612903
-122.632377	45.562747	10.8
-122.633093	45.562748	11
-122.633625	45.562753	8
-122.578972	45.529303	6.350961538461538
-122.57897	45.530645	14.7
-122.578965	45.531292	14.2
-122.578963	45.531878	13
-122.635063	45.559045	6.22782874617737
-122.634933	45.559155	3.4
-122.634935	45.559197	0.8
-122.634927	45.559383	3.8
-122.634932	45.559765	8.2
-122.619105	45.562845	6.56595744680851
-122.634938	45.560182	6.508695652173913
-122.634947	45.560508	3.7
-122.634952	45.560868	7.6
-122.634963	45.561337	10.2
-122.634972	45.561733	9
-122.634967	45.562137	8.8
-122.634962	45.562493	7.8
-122.634837	45.562725	5.8
-122.634547	45.562735	4.4
-122.634042	45.562745	7.6
-122.634943	45.560412	7
-122.578967	45.528635	6.406753645433615
-122.618442	45.56284	6.3634669151910535
-122.616858	45.562842	12.2
-122.596872	45.562832	8.822857142857142
-122.596303	45.562797	9
-122.595517	45.562795	12
-122.59441	45.562833	3.32
-122.594062	45.562802	4.4
-122.593435	45.562773	9.2
-122.592773	45.562767	10.4
-122.59211	45.562763	10
-122.591445	45.562767	10.4
-122.590972	45.562903	8.4
-122.590562	45.562865	6.6
-122.59029	45.562822	4.8
-122.590112	45.562802	0.56
-122.589617	45.562783	6.4
-122.588878	45.562773	11.4
-122.588252	45.562783	9.8
-122.587693	45.562782	9
-122.587363	45.56278	5.4
-122.58699	45.56278	5.4
-122.597202	45.562823	5.24
-122.597817	45.562803	9.4
-122.598658	45.562805	13
-122.59952	45.562815	13.2
-122.616035	45.562845	9.451851851851853
-122.615193	45.562845	13
-122.613418	45.562837	13.7
-122.612477	45.562837	14.4
-122.61154	45.56284	14.6
-122.610647	45.562843	13.8
-122.609893	45.562848	11.6
-122.60928	45.562895	2.35
-122.608893	45.562863	6
-122.617652	45.56284	9.657142857142857
-122.608082	45.562857	9.853333333333333
-122.606237	45.562838	14.2
-122.605292	45.56284	14.8
-122.604362	45.562842	14.2
-122.603412	45.562838	14.8
-122.602507	45.562835	14
-122.60167	45.562832	12.8
-122.600995	45.56284	10.4
-122.60059	45.562852	1.55
-122.600212	45.562825	6
-122.607172	45.562848	8.966666666666667
-122.578963	45.527968	6.073514602215509
-122.629487	45.562775	6.554522400676247
-122.578958	45.526707	6.616093880972339
-122.57859	45.50069	4.453978159126365
-122.578587	45.501132	9.6
-122.578585	45.501298	3.2
-122.578603	45.501812	1.2
-122.5786	45.502193	8.2
-122.5786	45.502488	6.4
-122.578587	45.500075	3.52
-122.578603	45.502747	3.5925925925925926
-122.578598	45.503105	4.333333333333333
-122.578613	45.503572	0.6463414634146342
-122.578618	45.503753	4
-122.57862	45.504037	6.4
-122.695778	45.555995	5.5574079899339415
-122.696852	45.556002	16
-122.578603	45.502907	5.447424565681195
-122.578587	45.499438	4.211111111111111
-122.578588	45.498888	12.2
-122.578593	45.498375	11.2
-122.578648	45.506855	2.7478005865102637
-122.578653	45.507502	14.2
-122.578643	45.508138	14
-122.578633	45.508773	13.8
-122.57862	45.49569	2.8537549407114624
-122.57861	45.49602	7.2
-122.578602	45.496312	6.4
-122.578597	45.496565	5.6
-122.5786	45.496708	3.2
-122.578603	45.496712	0
-122.578605	45.496843	3
-122.578607	45.497028	4
-122.578607	45.497267	5.2
-122.578578	45.497562	6.6
-122.578963	45.52729	4.434782608695652
-122.697773	45.556085	5.6125
-122.698613	45.55617	13
-122.57857	45.497772	5.374131944444445
-122.700332	45.556375	5.397576457010963
-122.578978	45.519643	5.6193103448275865
-122.578983	45.520252	13.6
-122.578987	45.520883	14
-122.578993	45.522015	12.1
-122.578995	45.522355	5.8
-122.57899	45.522492	3.2
-122.57898	45.52275	0.72
-122.578982	45.523235	8.8
-122.578973	45.523868	13.8
-122.578965	45.52511	13.7
-122.578963	45.525647	11.8
-122.578967	45.526018	8.4
-122.578963	45.526185	3.8
-122.57896	45.5263	0.3
-122.699483	45.556258	5.6547445255474456
-122.578978	45.519152	5.610689655172414
-122.57896	45.518733	9.4
-122.614322	45.562845	6.155717761557177
-122.578723	45.513558	6.26016884113584
-122.578638	45.511857	5.6
-122.57867	45.51244	2.84
-122.578692	45.512977	12
-122.578643	45.510698	5.555555555555555
-122.578758	45.514212	7.054545454545455
-122.578783	45.514887	14.8
-122.578803	45.515517	13.6
-122.57883	45.516157	14.4
-122.578862	45.516837	14.8
-122.578893	45.517472	13.6
-122.57892	45.517932	9.6
-122.578643	45.510068	9.566666666666666
-122.578637	45.511753	12
-122.578633	45.50941	12.6
-122.578638	45.511327	13.933333333333334
-122.578935	45.518203	8.83529411764706
-122.63381	45.560283	5.7640527411519775
-122.633803	45.559912	8.2
-122.6338	45.559573	7.4
-122.6338	45.559247	7
-122.633887	45.55903	5.902374670184696
-122.634035	45.55901	1.2
-122.635062	45.559017	3.16
-122.635305	45.559023	3.4
-122.635827	45.559023	8
-122.63642	45.559025	9
-122.637015	45.559037	9.2
-122.637597	45.55904	9
-122.638087	45.559045	7.8
-122.638238	45.559047	2.6
-122.63858	45.559053	4.8
-122.639177	45.559055	9.2
-122.639733	45.559052	8.6
-122.640292	45.559053	8.6
-122.64083	45.559053	8.4
-122.633998	45.55901	5.822222222222222
-122.6413	45.559052	5.894736842105263
-122.641875	45.559055	5.832022471910112
-122.642475	45.55906	9.4
-122.643037	45.559055	8.6
-122.66146	45.559423	3.707692307692308
-122.661475	45.559732	7.6
-122.661462	45.56018	7.6
-122.661433	45.56075	12.4
-122.661422	45.561288	12
-122.661448	45.561663	9
-122.661447	45.561915	6.75
-122.661438	45.56243	2.064516129032258
-122.661447	45.562677	5.4
-122.66163	45.562757	3.2
-122.661753	45.56276	2
-122.662302	45.562762	8.5
-122.662738	45.562758	6.333333333333333
-122.663077	45.562755	6
-122.661472	45.559313	5.223404255319149
-122.6637	45.562757	5.414141414141414
-122.665173	45.56275	11.4
-122.665922	45.562738	9.666666666666666
-122.666705	45.562738	15
-122.667377	45.562725	10.6
-122.66797	45.562727	9.4
-122.668543	45.562727	7.333333333333333
-122.668892	45.562723	6.4
-122.668903	45.562723	0.08333333333333333
-122.66928	45.562737	3.8333333333333335
-122.670188	45.562732	11.166666666666666
-122.671787	45.562723	12.4
-122.672612	45.56272	12.6
-122.673437	45.562715	12.8
-122.674018	45.562708	11.5
-122.664432	45.562757	7.708333333333333
-122.661465	45.559208	3.682926829268293
-122.661258	45.559113	4
-122.660583	45.559125	1.3
-122.644085	45.559052	5.088
-122.64432	45.559057	3.2
-122.644867	45.55906	8.4
-122.64544	45.559082	8.8
-122.646022	45.559072	9
-122.647005	45.559068	2.2285714285714286
-122.647232	45.559082	3.4
-122.64771	45.559082	7.2
-122.648235	45.55909	8.2
-122.648712	45.559097	7.4
-122.649153	45.559097	6.8
-122.649428	45.559095	4.2
-122.649828	45.559102	6.2
-122.65024	45.5591	6.4
-122.650317	45.559113	0.35
-122.65047	45.559105	2.4
-122.650837	45.559097	5.6
-122.659965	45.559125	5.858333333333333
-122.65933	45.559118	9.8
-122.658885	45.5591	6.8
-122.658288	45.559115	0.92
-122.657595	45.559117	10.8
-122.656912	45.559115	10.6
-122.656223	45.559113	5.827830188679245
-122.654908	45.559103	10.2
-122.654227	45.559113	10.4
-122.653562	45.559122	10.2
-122.652935	45.559122	9.6
-122.651833	45.559128	8.5
-122.651302	45.559123	8
-122.655547	45.55911	9.285714285714286
-122.602292	45.562753	5.733478576615831
-122.60319	45.56275	13.6
-122.604142	45.562755	14.6
-122.605102	45.562757	14.8
-122.606058	45.562753	14.8
-122.607032	45.56274	15
-122.60797	45.56274	14.6
-122.609365	45.56268	4.576923076923077
-122.609612	45.5627	2.3333333333333335
-122.610245	45.562715	9
-122.611153	45.562705	13.6
-122.612075	45.562705	14.4
-122.612972	45.562707	13.8
-122.613867	45.562705	13.8
-122.601583	45.562747	10.26086956521739
-122.614737	45.562702	10.422680412371134
-122.616017	45.562625	2.422222222222222
-122.616403	45.562657	4
-122.617188	45.562685	11.4
-122.618078	45.562698	13.8
-122.618942	45.562707	13.4
-122.619648	45.562705	11.4
-122.620162	45.56266	1.075
-122.620547	45.5627	6
-122.620775	45.562702	3.8
-122.621137	45.562702	5
-122.621772	45.562725	9.4
-122.622513	45.562718	11.4
-122.623203	45.562722	11
-122.623587	45.562718	2.9166666666666665
-122.615477	45.562692	4.283783783783784
-122.601138	45.56273	10.289719626168225
-122.60034	45.562748	1.9
-122.599527	45.562757	12.4
-122.585748	45.562607	5.093078758949881
-122.586817	45.562607	16.6
-122.58782	45.562607	15.4
-122.588603	45.5626	12.2
-122.5891	45.562608	7.8
-122.589172	45.562612	0.16666666666666666
-122.589233	45.562613	1
-122.589678	45.562647	6.8
-122.590372	45.56274	11
-122.590915	45.562805	8.6
-122.591057	45.562767	3
-122.591057	45.562767	0
-122.591057	45.562767	0
-122.591072	45.562762	0.2
-122.598642	45.562752	4.725806451612903
-122.597737	45.562743	13.8
-122.596822	45.562738	14.2
-122.595968	45.562742	13.2
-122.595233	45.56274	11.4
-122.594775	45.562727	9
-122.623595	45.562718	6.900621118012422
-122.59442	45.562712	6.8567073170731705
-122.593825	45.562672	5.222222222222222
-122.593025	45.562717	1.525
-122.592197	45.562712	12.8
-122.591532	45.562703	10.2
-122.591253	45.562718	4.4
-122.59115	45.562735	0.32
-122.593985	45.562678	2.5764705882352943
-122.62395	45.562715	5.317481884057971
-122.625517	45.562725	12
-122.626218	45.562725	5.400866217516843
-122.626997	45.562723	11.8
-122.62785	45.562718	13.2
-122.628703	45.562715	13.2
-122.629503	45.562715	12.4
-122.63015	45.562703	10.4
-122.630412	45.562698	1.2
-122.630707	45.562705	4
-122.631013	45.562708	5.2
-122.631028	45.562708	0.05714285714285714
-122.631143	45.562712	1.2
-122.631657	45.562717	7.4
-122.632397	45.562715	11.2
-122.633173	45.562718	12.2
-122.633732	45.562702	9
-122.633837	45.562578	3.8
-122.633837	45.562578	0
-122.624738	45.56272	5.4556720686367965
-122.633815	45.5607	5.471056120194432
-122.63382	45.561057	7.8
-122.633825	45.561387	7.2
-122.63383	45.561813	9.4
-122.633835	45.562257	9.6
-122.633838	45.56255	6
-122.583152	45.562597	4.9168646080760094
-122.582938	45.562595	3.2
-122.581928	45.562613	3.95
-122.581018	45.562617	14
-122.580112	45.562607	14
-122.579365	45.562587	11.6
-122.57885	45.562588	7.8
-122.57858	45.562457	5.2
-122.578543	45.562088	8
-122.57856	45.561608	10.4
-122.578583	45.561125	10.4
-122.578607	45.560628	11
-122.57863	45.560107	11.4
-122.57865	45.559573	11.6
-122.578663	45.55903	12
-122.578678	45.55847	12.4
-122.578682	45.557893	12.6
-122.578692	45.557298	13.2
-122.578695	45.556713	12.8
-122.5787	45.556232	10.4
-122.6931	45.55706	5.770746887966805
-122.584733	45.562603	5.5121681415929205
-122.69322	45.557685	5.488630061009428
-122.693342	45.558365	15
-122.693693	45.559005	15.4
-122.691535	45.562667	6.5636363636363635
-122.692323	45.562677	12.2
-122.693095	45.562692	12
-122.693845	45.562695	11.6
-122.695167	45.56271	10.4
-122.695398	45.562592	5.2
-122.6954	45.562342	5.6
-122.695397	45.5623	1.6666666666666667
-122.695397	45.5623	0.5
-122.695397	45.5623	0
-122.692932	45.556517	7.6976744186046515
-122.695395	45.562298	7.788235294117647
-122.695153	45.561758	5.9
-122.694862	45.561273	11.4
-122.694602	45.560743	12.2
-122.694377	45.560247	11.6
-122.694222	45.559875	8.8
-122.694168	45.559758	3
-122.694162	45.559752	0
-122.694138	45.55971	0.8
-122.694122	45.559657	1.2
-122.694038	45.559492	3.4
-122.695372	45.562167	5.6
-122.692733	45.556105	8.2
-122.692602	45.555873	5.6
-122.692435	45.555595	6.4
-122.690758	45.562653	5.570852244074635
-122.692167	45.555278	5.743169398907104
-122.69185	45.55524	5.4
-122.691697	45.555293	0.18461538461538463
-122.691453	45.555498	6
-122.691548	45.555775	6.4
-122.692008	45.555845	7.2
-122.692823	45.555847	12.6
-122.693668	45.555837	13
-122.694468	45.555835	12.2
-122.69548	45.555832	15.6
-122.696597	45.555835	5.68984962406015
-122.698998	45.555997	18.7
-122.700167	45.556168	18.4
-122.701327	45.55628	18.2
-122.702353	45.556352	15.8
-122.578712	45.55597	5.878165312947922
-122.578712	45.55587	2
-122.578712	45.555707	3.8
-122.578715	45.555318	8.8
-122.578735	45.555015	6.4
-122.697802	45.555867	5.6966556759302875
-122.689992	45.562638	6.756363636363637
-122.689223	45.562625	11.8
-122.688537	45.562615	10.6
-122.676465	45.562705	5.1679389312977095
-122.67703	45.562702	8.4
-122.677908	45.562695	11.166666666666666
-122.67855	45.562688	12.25
-122.679537	45.562677	12.833333333333334
-122.680293	45.562677	11.8
-122.681023	45.562682	11.4
-122.681468	45.562678	9.25
-122.681722	45.562682	1.0476190476190477
-122.682068	45.562698	5
-122.675798	45.562703	7.253731343283582
-122.68247	45.562715	7.194444444444445
-122.683282	45.562688	0.7692307692307693
-122.684063	45.562648	12.2
-122.684715	45.562603	10.6
-122.685085	45.562575	1.55
-122.685638	45.562595	8
-122.686365	45.562595	11.4
-122.687047	45.562595	10.6
-122.687565	45.562602	8.4
-122.68766	45.562598	1.8
-122.687968	45.562602	4.4
-122.682677	45.562708	6.3538461538461535
-122.675375	45.562705	5.169333651779317
-122.674805	45.562698	5.157778864970646
-122.58379	45.562605	6.248717948717949
-122.578763	45.54417	0
-122.578773	45.544022	3
-122.57878	45.543675	7.4
-122.578798	45.542685	10.9
-122.578802	45.542158	11.6
-122.5788	45.541622	11.6
-122.578805	45.54101	13.6
-122.578808	45.540387	13.6
-122.578813	45.53984	12.2
-122.57882	45.539155	2.533333333333333
-122.578835	45.538802	7.8
-122.578847	45.538273	11.4
-122.578858	45.537687	13
-122.578863	45.537113	12.6
-122.578872	45.536558	12.2
-122.5789	45.536033	11.6
-122.578942	45.535568	10.2
-122.578963	45.534963	13.4
-122.57893	45.534545	9.2
-122.57893	45.534303	5.4
-122.578932	45.533965	7.4
-122.578708	45.546448	8.327272727272728
-122.578698	45.546915	10.2
-122.578692	45.547257	7.2
-122.578685	45.547445	4.2
-122.578482	45.558372	4.098639455782313
-122.578477	45.557795	2.6538461538461537
-122.5785	45.55755	5.75
-122.578513	45.557068	10.2
-122.578523	45.556532	12
-122.578528	45.556053	10.6
-122.578533	45.555587	10.2
-122.578542	45.555193	8.8
-122.578547	45.554952	5.8
-122.578545	45.55492	1.25
-122.578545	45.55492	0
-122.578545	45.55492	0
-122.578545	45.554822	1.5
-122.57854	45.554465	7.2
-122.578892	45.533452	4.892177589852008
-122.578545	45.553952	4.8247863247863245
-122.578545	45.553093	0.9611650485436893
-122.57855	45.552928	3.4
-122.578555	45.552583	7.4
-122.578568	45.552178	8.8
-122.578582	45.551698	10.4
-122.578588	45.551192	11.2
-122.5786	45.550682	11.2
-122.578603	45.550165	11.4
-122.57861	45.549653	11.2
-122.578622	45.549155	11
-122.578632	45.548677	10.6
-122.578647	45.548223	10
-122.578663	45.547867	1.05
-122.578672	45.547722	2.8
-122.578552	45.553467	3.202020202020202
-122.578475	45.558793	6.09375
-122.578897	45.533362	4.962765957446808
-122.57896	45.532415	10.4
-122.695155	45.562768	5.168047337278106
-122.695305	45.562772	2.4
-122.695582	45.562758	4.4
-122.695708	45.562497	5.666666666666667
-122.695662	45.56206	9.6
-122.695367	45.561613	14
-122.695093	45.561113	9.666666666666666
-122.694843	45.560597	15
-122.694593	45.560065	12.4
-122.694335	45.559552	11.8
(1714 rows)
